Transaction_ID,Product_ID,Product_Category,Product_Name,Brand,Purchase_Date,Original_Price_INR,Current_Market_Value_INR,Condition_at_Resale,Ownership_Cycle,Resale_Date,Resale_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Recycling_Eligible,Recycled,Recycling_Date,Material_Recovered_Kg,CO2_Saved_Kg,Waste_Diverted_Kg,Circularity_Score,Customer_Rating,Region,City,Final_Disposition
SCRAPED_TXN_00014,SCRAPED_PRD_00014,Books,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Unknown,2026-09-01,4706.1,3294.27,Good,1,2026-09-01,4706.1,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00015,SCRAPED_PRD_00015,Books,Rip it Up and Start Again,Unknown,2026-09-01,3151.8,2206.2599999999998,Good,1,2026-09-01,3151.8,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00016,SCRAPED_PRD_00016,Books,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Unknown,2026-09-01,5152.5,3606.7499999999995,Good,1,2026-09-01,5152.5,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00017,SCRAPED_PRD_00017,Books,Olio,Unknown,2026-09-01,2149.2,1504.4399999999998,Good,1,2026-09-01,2149.2,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00018,SCRAPED_PRD_00018,Books,Mesaerion: The Best Science Fiction Stories 1800-1849,Unknown,2026-09-01,3383.1000000000004,2368.17,Good,1,2026-09-01,3383.1000000000004,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00019,SCRAPED_PRD_00019,Books,Libertarianism for Beginners,Unknown,2026-09-01,4619.7,3233.7899999999995,Good,1,2026-09-01,4619.7,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00020,SCRAPED_PRD_00020,Books,It's Only the Himalayas,Unknown,2026-09-01,4065.3,2845.71,Good,1,2026-09-01,4065.3,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00021,SCRAPED_PRD_00021,Books,In Her Wake,Unknown,2026-09-01,1155.6,808.9199999999998,Good,1,2026-09-01,1155.6,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00022,SCRAPED_PRD_00022,Books,How Music Works,Unknown,2026-09-01,3358.8,2351.16,Good,1,2026-09-01,3358.8,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00023,SCRAPED_PRD_00023,Books,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Unknown,2026-09-01,2746.8,1922.76,Good,1,2026-09-01,2746.8,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00024,SCRAPED_PRD_00024,Books,Chase Me (Paris Nights #2),Unknown,2026-09-01,2274.3,1592.01,Good,1,2026-09-01,2274.3,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00025,SCRAPED_PRD_00025,Books,Black Dust,Unknown,2026-09-01,3107.7000000000003,2175.39,Good,1,2026-09-01,3107.7000000000003,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00026,SCRAPED_PRD_00026,Books,Birdsong: A Story in Pictures,Unknown,2026-09-01,4917.6,3442.32,Good,1,2026-09-01,4917.6,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00027,SCRAPED_PRD_00027,Books,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Unknown,2026-09-01,2025.0,1417.5,Good,1,2026-09-01,2025.0,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00028,SCRAPED_PRD_00028,Books,Aladdin and His Wonderful Lamp,Unknown,2026-09-01,4781.7,3347.1899999999996,Good,1,2026-09-01,4781.7,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00029,SCRAPED_PRD_00029,Books,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,Unknown,2026-09-01,3626.9999999999995,2538.8999999999996,Good,1,2026-09-01,3626.9999999999995,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00030,SCRAPED_PRD_00030,Books,Wall and Piece,Unknown,2026-09-01,3976.2,2783.3399999999997,Good,1,2026-09-01,3976.2,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00031,SCRAPED_PRD_00031,Books,The Four Agreements: A Practical Guide to Personal Freedom,Unknown,2026-09-01,1589.4,1112.58,Good,1,2026-09-01,1589.4,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00032,SCRAPED_PRD_00032,Books,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Unknown,2026-09-01,2794.5,1956.1499999999999,Good,1,2026-09-01,2794.5,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00033,SCRAPED_PRD_00033,Books,The Elephant Tree,Unknown,2026-09-01,2143.8,1500.66,Good,1,2026-09-01,2143.8,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00034,SCRAPED_PRD_00034,Books,The Bear and the Piano,Unknown,2026-09-01,3320.1,2324.0699999999997,Good,1,2026-09-01,3320.1,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00035,SCRAPED_PRD_00035,Books,Sophie's World,Unknown,2026-09-01,1434.6,1004.2199999999999,Good,1,2026-09-01,1434.6,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00036,SCRAPED_PRD_00036,Books,Penny Maybe,Unknown,2026-09-01,2996.1,2097.27,Good,1,2026-09-01,2996.1,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00037,SCRAPED_PRD_00037,Books,Maude (1883-1993):She Grew Up with the country,Unknown,2026-09-01,1621.8,1135.26,Good,1,2026-09-01,1621.8,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00038,SCRAPED_PRD_00038,Books,"In a Dark, Dark Wood",Unknown,2026-09-01,1766.6999999999998,1236.6899999999998,Good,1,2026-09-01,1766.6999999999998,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00039,SCRAPED_PRD_00039,Books,Behind Closed Doors,Unknown,2026-09-01,4699.8,3289.86,Good,1,2026-09-01,4699.8,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00040,SCRAPED_PRD_00040,Books,You can't bury them all: Poems,Unknown,2026-09-01,3026.7000000000003,2118.69,Good,1,2026-09-01,3026.7000000000003,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00041,SCRAPED_PRD_00041,Books,Slow States of Collapse: Poems,Unknown,2026-09-01,5157.900000000001,3610.53,Good,1,2026-09-01,5157.900000000001,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00042,SCRAPED_PRD_00042,Books,Reasons to Stay Alive,Unknown,2026-09-01,2376.9,1663.83,Good,1,2026-09-01,2376.9,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00043,SCRAPED_PRD_00043,Books,Private Paris (Private #10),Unknown,2026-09-01,4284.9,2999.4299999999994,Good,1,2026-09-01,4284.9,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00044,SCRAPED_PRD_00044,Books,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,Unknown,2026-09-01,2079.9,1455.93,Good,1,2026-09-01,2079.9,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00045,SCRAPED_PRD_00045,Books,Without Borders (Wanderlove #1),Unknown,2026-09-01,4056.3,2839.41,Good,1,2026-09-01,4056.3,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00046,SCRAPED_PRD_00046,Books,When We Collided,Unknown,2026-09-01,2859.3,2001.51,Good,1,2026-09-01,2859.3,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00047,SCRAPED_PRD_00047,Books,"We Love You, Charlie Freeman",Unknown,2026-09-01,4524.3,3167.0099999999998,Good,1,2026-09-01,4524.3,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00048,SCRAPED_PRD_00048,Books,Untitled Collection: Sabbath Poems 2014,Unknown,2026-09-01,1284.3,899.0099999999999,Good,1,2026-09-01,1284.3,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00049,SCRAPED_PRD_00049,Books,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Unknown,2026-09-01,3976.2,2783.3399999999997,Good,1,2026-09-01,3976.2,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00050,SCRAPED_PRD_00050,Books,Unicorn Tracks,Unknown,2026-09-01,1690.2,1183.1399999999999,Good,1,2026-09-01,1690.2,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00051,SCRAPED_PRD_00051,Books,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",Unknown,2026-09-01,2296.8,1607.76,Good,1,2026-09-01,2296.8,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00052,SCRAPED_PRD_00052,Books,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),Unknown,2026-09-01,1465.2,1025.6399999999999,Good,1,2026-09-01,1465.2,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00053,SCRAPED_PRD_00053,Books,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Unknown,2026-09-01,2800.8,1960.56,Good,1,2026-09-01,2800.8,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00054,SCRAPED_PRD_00054,Books,This One Summer,Unknown,2026-09-01,1754.1,1227.87,Good,1,2026-09-01,1754.1,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00055,SCRAPED_PRD_00055,Books,Thirst,Unknown,2026-09-01,1554.3,1088.01,Good,1,2026-09-01,1554.3,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00056,SCRAPED_PRD_00056,Books,The Torch Is Passed: A Harding Family Story,Unknown,2026-09-01,1718.1,1202.6699999999998,Good,1,2026-09-01,1718.1,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00057,SCRAPED_PRD_00057,Books,The Secret of Dreadwillow Carse,Unknown,2026-09-01,5051.7,3536.1899999999996,Good,1,2026-09-01,5051.7,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00058,SCRAPED_PRD_00058,Books,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Unknown,2026-09-01,5076.9,3553.8299999999995,Good,1,2026-09-01,5076.9,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00059,SCRAPED_PRD_00059,Books,The Past Never Ends,Unknown,2026-09-01,5085.0,3559.5,Good,1,2026-09-01,5085.0,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00060,SCRAPED_PRD_00060,Books,The Natural History of Us (The Fine Art of Pretending #2),Unknown,2026-09-01,4069.7999999999997,2848.8599999999997,Good,1,2026-09-01,4069.7999999999997,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00061,SCRAPED_PRD_00061,Books,The Nameless City (The Nameless City #1),Unknown,2026-09-01,3434.3999999999996,2404.0799999999995,Good,1,2026-09-01,3434.3999999999996,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00062,SCRAPED_PRD_00062,Books,The Murder That Never Was (Forensic Instincts #5),Unknown,2026-09-01,4869.9,3408.9299999999994,Good,1,2026-09-01,4869.9,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00063,SCRAPED_PRD_00063,Books,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Unknown,2026-09-01,3866.4,2706.48,Good,1,2026-09-01,3866.4,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00064,SCRAPED_PRD_00064,Books,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Unknown,2026-09-01,2150.1,1505.07,Good,1,2026-09-01,2150.1,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00065,SCRAPED_PRD_00065,Books,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Unknown,2026-09-01,1509.3,1056.51,Good,1,2026-09-01,1509.3,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00066,SCRAPED_PRD_00066,Books,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Unknown,2026-09-01,1853.1,1297.1699999999998,Good,1,2026-09-01,1853.1,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00067,SCRAPED_PRD_00067,Books,The Gutsy Girl: Escapades for Your Life of Epic Adventure,Unknown,2026-09-01,3341.7000000000003,2339.19,Good,1,2026-09-01,3341.7000000000003,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00068,SCRAPED_PRD_00068,Books,The Electric Pencil: Drawings from Inside State Hospital No. 3,Unknown,2026-09-01,5045.400000000001,3531.78,Good,1,2026-09-01,5045.400000000001,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00069,SCRAPED_PRD_00069,Books,The Death of Humanity: and the Case for Life,Unknown,2026-09-01,5229.9,3660.9299999999994,Good,1,2026-09-01,5229.9,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00070,SCRAPED_PRD_00070,Books,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",Unknown,2026-09-01,4414.5,3090.1499999999996,Good,1,2026-09-01,4414.5,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00071,SCRAPED_PRD_00071,Books,The Art Forger,Unknown,2026-09-01,3668.3999999999996,2567.8799999999997,Good,1,2026-09-01,3668.3999999999996,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00072,SCRAPED_PRD_00072,Books,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,Unknown,2026-09-01,1775.7,1242.99,Good,1,2026-09-01,1775.7,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
SCRAPED_TXN_00073,SCRAPED_PRD_00073,Books,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Unknown,2026-09-01,2901.6000000000004,2031.1200000000001,Good,1,2026-09-01,2901.6000000000004,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00074,SCRAPED_PRD_00074,Books,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Unknown,2026-09-01,3764.7,2635.2899999999995,Good,1,2026-09-01,3764.7,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,4,Unknown,Unknown,Resold
SCRAPED_TXN_00075,SCRAPED_PRD_00075,Books,Soul Reader,Unknown,2026-09-01,3562.2,2493.5399999999995,Good,1,2026-09-01,3562.2,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00076,SCRAPED_PRD_00076,Books,Security,Unknown,2026-09-01,3532.5,2472.75,Good,1,2026-09-01,3532.5,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00077,SCRAPED_PRD_00077,Books,"Saga, Volume 6 (Saga (Collected Editions) #6)",Unknown,2026-09-01,2251.8,1576.26,Good,1,2026-09-01,2251.8,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00078,SCRAPED_PRD_00078,Books,"Saga, Volume 5 (Saga (Collected Editions) #5)",Unknown,2026-09-01,4593.6,3215.52,Good,1,2026-09-01,4593.6,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00079,SCRAPED_PRD_00079,Books,Reskilling America: Learning to Labor in the Twenty-First Century,Unknown,2026-09-01,1784.6999999999998,1249.2899999999997,Good,1,2026-09-01,1784.6999999999998,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,2,Unknown,Unknown,Resold
SCRAPED_TXN_00080,SCRAPED_PRD_00080,Books,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",Unknown,2026-09-01,4536.0,3175.2,Good,1,2026-09-01,4536.0,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,3,Unknown,Unknown,Resold
SCRAPED_TXN_00081,SCRAPED_PRD_00081,Books,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",Unknown,2026-09-01,1224.8999999999999,857.4299999999998,Good,1,2026-09-01,1224.8999999999999,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00082,SCRAPED_PRD_00082,Books,Princess Between Worlds (Wide-Awake Princess #5),Unknown,2026-09-01,1200.6,840.4199999999998,Good,1,2026-09-01,1200.6,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,5,Unknown,Unknown,Resold
SCRAPED_TXN_00083,SCRAPED_PRD_00083,Books,"Pop Gun War, Volume 1: Gift",Unknown,2026-09-01,1707.3,1195.11,Good,1,2026-09-01,1707.3,Individual,Individual,Books to Scrape,False,0,0,0,0,Unknown,Unknown,False,False,,0,0,0,0,1,Unknown,Unknown,Resold
